Ranking,Sexe,Nom,Freq,Percent,Year
0.09,H,ANDY,5,0.09,1997
0.09,D,ANNABEL,5,0.09,1997
0.09,D,ASMA,5,0.09,1997
0.09,H,BORIS,5,0.09,1997
0.09,D,CARINA,5,0.09,1997
0.09,D,CARLA MARIA/CARLA MARÍA,5,0.09,1997
0.09,D,CHAIMA,5,0.09,1997
0.09,D,DAFNE,5,0.09,1997
0.09,H,DENNÍS/DENNIS,5,0.09,1997
0.09,H,DEREK,5,0.09,1997
0.09,D,DOLORS,5,0.09,1997
0.09,D,DUNA,5,0.09,1997
0.09,D,EDURNE,5,0.09,1997
0.09,H,ELIES/ELÍES,5,0.09,1997
0.09,D,EMÍLIA/EMILIA,5,0.09,1997
0.09,D,EROLA,5,0.09,1997
0.09,D,ESMERALDA,5,0.09,1997
0.09,D,ESTEL·LA,5,0.09,1997
0.09,D,ESTRELLA,5,0.09,1997
0.09,H,FIDEL,5,0.09,1997
0.09,D,FRANCISCA,5,0.09,1997
0.09,H,FRANCISCO MANUEL,5,0.09,1997
0.09,H,FREDERIC,5,0.09,1997
0.09,D,GEMA,5,0.09,1997
0.09,H,GUILLÉN,5,0.09,1997
0.09,H,GUIU,5,0.09,1997
0.09,H,HICHAM,5,0.09,1997
0.09,H,ILYAS,5,0.09,1997
0.09,H,ISAM,5,0.09,1997
0.09,D,JACQUELINE,5,0.09,1997
0.09,H,JAMAL,5,0.09,1997
0.09,H,JAWAD,5,0.09,1997
0.09,H,JOAN MANUEL,5,0.09,1997
0.09,H,JOAN MIQUEL,5,0.09,1997
0.09,D,JOHANNA,5,0.09,1997
0.09,H,JORDAN/JORDÁN,5,0.09,1997
0.09,H,JOSEP RAMON,5,0.09,1997
0.09,H,JUAN FRANCISCO,5,0.09,1997
0.09,D,KAWTAR,5,0.09,1997
0.09,D,KÀTIA/KATIA,5,0.09,1997
0.09,D,LEA,5,0.09,1997
0.09,D,LETÍCIA/LETICIA,5,0.09,1997
0.09,D,LIA/LÍA,5,0.09,1997
0.09,H,LIAM,5,0.09,1997
0.09,H,LORENZO,5,0.09,1997
0.09,D,MAGDA,5,0.09,1997
0.09,H,MAHAMADOU,5,0.09,1997
0.09,D,MANUELA,5,0.09,1997
0.09,H,MARC ANTONI,5,0.09,1997
0.09,D,MARIA ALBA/MARÍA ALBA,5,0.09,1997
0.09,D,MARIA DOLORS/MARÍA DOLORS,5,0.09,1997
0.09,D,MARIA EUGÈNIA/MARÍA EUGENIA,5,0.09,1997
0.09,H,MARIANO,5,0.09,1997
0.09,H,MARIÀ,5,0.09,1997
0.09,H,MAURO,5,0.09,1997
0.09,D,MERIEM,5,0.09,1997
0.09,H,MOUNIR,5,0.09,1997
0.09,H,MUSSA,5,0.09,1997
0.09,D,NIEVES,5,0.09,1997
0.09,H,NOÈ/NOÉ,5,0.09,1997
0.09,D,OLAYA,5,0.09,1997
0.09,D,OMAIMA,5,0.09,1997
0.09,H,OSAMA,5,0.09,1997
0.09,H,OTMAN,5,0.09,1997
0.09,D,ROSALIA/ROSALÍA,5,0.09,1997
0.09,D,SIHAME,5,0.09,1997
0.09,D,TAMAR,5,0.09,1997
0.09,D,VINYET,5,0.09,1997
0.09,H,VÍCTOR JOSÉ,5,0.09,1997
0.09,H,YOUNES,5,0.09,1997
0.07,D,ABIGAÏL/ABIGAIL,4,0.07,1997
0.07,D,ADAMA,4,0.07,1997
0.07,H,ADOLFO,4,0.07,1997
0.07,D,AFRA,4,0.07,1997
0.07,H,ALEJANDRO JOSÉ,4,0.07,1997
0.07,H,ANIBAL/ANÍBAL,4,0.07,1997
0.07,H,ARAM,4,0.07,1997
0.07,D,ARIANNA,4,0.07,1997
0.07,D,ASMAE,4,0.07,1997
0.07,D,BINTOU,4,0.07,1997
0.07,D,BLANCA MARIA/BLANCA MARÍA,4,0.07,1997
0.07,D,CASANDRA,4,0.07,1997
0.07,D,CATALINA,4,0.07,1997
0.07,D,CHIARA,4,0.07,1997
0.07,D,CLÀUDIA MARIA/CLAUDIA MARÍA,4,0.07,1997
0.07,D,CORA,4,0.07,1997
0.07,D,CORAIMA,4,0.07,1997
0.07,H,CRISTHIAN,4,0.07,1997
0.07,D,CYNTHIA,4,0.07,1997
0.07,H,DALMAU,4,0.07,1997
0.07,H,DAMIÁN,4,0.07,1997
0.07,D,DAPHNE,4,0.07,1997
0.07,H,DAVID FRANCISCO,4,0.07,1997
0.07,H,DOMINGO,4,0.07,1997
0.07,H,EBRIMA,4,0.07,1997
0.07,D,EDNA,4,0.07,1997
0.07,D,ENCARNACIÓN,4,0.07,1997
0.07,H,EROS,4,0.07,1997
0.07,D,FARAH,4,0.07,1997
0.07,D,FARNERS,4,0.07,1997
0.07,H,FELIP,4,0.07,1997
0.07,H,FRANCESC JOSEP,4,0.07,1997
0.07,H,GIOVANNI,4,0.07,1997
0.07,D,GIULIA,4,0.07,1997
0.07,H,GUSTAVO,4,0.07,1997
0.07,D,HANNA,4,0.07,1997
0.07,H,HASSAN,4,0.07,1997
0.07,D,HAWA,4,0.07,1997
0.07,H,HUG,4,0.07,1997
0.07,H,IAGO,4,0.07,1997
0.07,H,IBRAHIM,4,0.07,1997
0.07,H,IBRAHIMA,4,0.07,1997
0.07,H,IGNACI,4,0.07,1997
0.07,D,ILHAM,4,0.07,1997
0.07,H,IMANOL,4,0.07,1997
0.07,D,IOLANDA,4,0.07,1997
0.07,D,IRATXE,4,0.07,1997
0.07,D,ISABEL MARIA/ISABEL MARÍA,4,0.07,1997
0.07,H,ISIDRO,4,0.07,1997
0.07,H,ISSAM,4,0.07,1997
0.07,D,IVONNE,4,0.07,1997
0.07,H,IÑIGO/ÍÑIGO,4,0.07,1997
0.07,D,JANINA,4,0.07,1997
0.07,H,JARED,4,0.07,1997
0.07,H,JOAN ANTONI,4,0.07,1997
0.07,H,JOAN CARLES,4,0.07,1997
0.07,H,JOAN MANEL,4,0.07,1997
0.07,H,JOSÉ ANDRÉS,4,0.07,1997
0.07,H,JOSÉ DANIEL,4,0.07,1997
0.07,H,JOSÉ JOAQUÍN,4,0.07,1997
0.07,H,JUAN PEDRO,4,0.07,1997
0.07,H,KAMAL,4,0.07,1997
0.07,D,KAOUTAR,4,0.07,1997
0.07,D,KAUZAR,4,0.07,1997
0.07,H,KENNETH,4,0.07,1997
0.07,H,KHALID,4,0.07,1997
0.07,H,KIRIAN,4,0.07,1997
0.07,D,LATIFA,4,0.07,1997
0.07,D,LAURA MARIA/LAURA MARÍA,4,0.07,1997
0.07,H,LEANDRO,4,0.07,1997
0.07,D,LENA,4,0.07,1997
0.07,H,LUIS MIGUEL,4,0.07,1997
0.07,H,MAMADOU,4,0.07,1997
0.07,H,MAR,4,0.07,1997
0.07,D,MARIA DEL CARME/MARÍA DEL CARME,4,0.07,1997
0.07,D,MARIA PILAR/MARÍA PILAR,4,0.07,1997
0.07,D,MARIAMA,4,0.07,1997
0.07,D,MARTA MARIA/MARTA MARÍA,4,0.07,1997
0.07,D,MARÍA DE LOS ÁNGELES,4,0.07,1997
0.07,D,MELANY,4,0.07,1997
0.07,D,MICAELA,4,0.07,1997
0.07,D,MILENA,4,0.07,1997
0.07,D,MIRYAM,4,0.07,1997
0.07,D,MISERICÒRDIA/MISERICORDIA,4,0.07,1997
0.07,D,MONTSE,4,0.07,1997
0.07,H,MOUSSA,4,0.07,1997
0.07,D,"NABILA",4,0.07,1997
0.07,D,"NAIA",4,0.07,1997
0.07,H,"NAÏM/NAÍM",4,0.07,1997
0.07,H,NOAH,4,0.07,1997
0.07,H,OCTAVI,4,0.07,1997
0.07,H,OSSAMA,4,0.07,1997
0.07,H,PASCUAL,4,0.07,1997
0.07,D,PAULA MARIA/PAULA MARÍA,4,0.07,1997
0.07,H,REDA,4,0.07,1997
0.07,H,ROMA/ROMÀ,4,0.07,1997
0.07,D,ROSANNA,4,0.07,1997
0.07,D,SAFAE,4,0.07,1997
0.07,D,SAIDA,4,0.07,1997
0.07,D,SALIMA,4,0.07,1997
0.07,H,SANTOS,4,0.07,1997
0.07,H,SEBASTIÀ,4,0.07,1997
0.07,D,SIGRID,4,0.07,1997
0.07,H,SOHAIB,4,0.07,1997
0.07,D,SOUKAINA,4,0.07,1997
0.07,D,SULAMITA,4,0.07,1997
0.07,D,TANIT,4,0.07,1997
0.07,H,TAREK,4,0.07,1997
0.07,H,TEODORO,4,0.07,1997
0.07,D,TIFFANY,4,0.07,1997
0.07,H,TOMEU,4,0.07,1997
0.07,H,URIEL,4,0.07,1997
0.07,H,VALENTÍN,4,0.07,1997
0.07,H,XAVIE,4,0.07,1997
0.07,D,YANIRA,4,0.07,1997
0.07,H,YOEL,4,0.07,1997
0.07,H,ZACARÍAS,4,0.07,1997
0.07,D,ZORAIDA,4,0.07,1997
0.07,H,ÀLVAR,4,0.07,1997
0.07,H,ÈDGARD/EDGARD,4,0.07,1997
26.02,H,MARC,1472,26.02,1998
20.33,D,MARIA/MARÍA,1150,20.33,1998
19.55,D,LAURA,1106,19.55,1998
15.75,H,DAVID,891,15.75,1998
15.24,D,ANDREA,862,15.24,1998
14.32,D,PAULA,810,14.32,1998
14.14,D,MARTA,800,14.14,1998
13.54,H,DANIEL,766,13.54,1998
13.03,H,ÀLEX/ÁLEX,737,13.03,1998
12.57,D,ANNA,711,12.57,1998
11.6,H,SERGI,656,11.6,1998
11.53,D,LAIA,652,11.53,1998
11.49,H,JORDI,650,11.49,1998
11.03,H,ALBERT,624,11.03,1998
10.98,D,ALBA,621,10.98,1998
10.23,H,ARNAU,579,10.23,1998
10.22,D,CARLA,578,10.22,1998
10.2,H,VÍCTOR,577,10.2,1998
10.04,H,POL,568,10.04,1998
9.69,D,JÚLIA/JULIA,548,9.69,1998
9.42,D,CRISTINA,533,9.42,1998
9.3,D,MARINA,526,9.3,1998
9.23,H,PAU,522,9.23,1998
8.8,D,SARA,498,8.8,1998
8.73,H,ALEJANDRO,494,8.73,1998
8.7,H,ROGER,492,8.7,1998
8.52,H,JOAN,482,8.52,1998
8.31,D,MIREIA,470,8.31,1998
8.17,H,ORIOL,462,8.17,1998
8.13,H,ADRIÀ,460,8.13,1998
8.13,H,IVAN/IVÁN,460,8.13,1998
8.06,H,ERIC/ÈRIC/ÉRIC,456,8.06,1998
7.88,D,CLÀUDIA/CLAUDIA,446,7.88,1998
7.76,H,GERARD,439,7.76,1998
7.74,D,NÚRIA/NURIA,438,7.74,1998
7.53,H,CARLOS,426,7.53,1998
7.44,H,ADRIÁN,421,7.44,1998
7.16,H,ÒSCAR/ÓSCAR,405,7.16,1998
7,D,JUDIT,396,7,1998
6.93,D,ARIADNA,392,6.93,1998
6.81,H,SERGIO,385,6.81,1998
6.79,H,GUILLEM,384,6.79,1998
6.72,H,XAVIER,380,6.72,1998
5.97,H,RAÜL/RAÚL,338,5.97,1998
5.92,D,IRENE,335,5.92,1998
5.9,H,JAVIER,334,5.9,1998
5.76,D,JUDITH,326,5.76,1998
5.48,D,ANA,310,5.48,1998
5.44,D,SANDRA,308,5.44,1998
4.9,H,JOEL,277,4.9,1998
4.88,D,CLARA,276,4.88,1998
4.88,D,MAR,276,4.88,1998
4.37,D,MÍRIAM/MIRIAM,247,4.37,1998
4.35,D,NEREA,246,4.35,1998
4.33,H,ALEIX,245,4.33,1998
4.33,H,RUBÈN/RUBÉN,245,4.33,1998
4.19,D,"NATÀLIA/NATALIA",237,4.19,1998
4.05,D,NOÈLIA/NOELIA,229,4.05,1998
3.94,H,ANTONIO,223,3.94,1998
3.91,D,AINA,221,3.91,1998
3.68,H,MIQUEL,208,3.68,1998
3.64,D,BERTA,206,3.64,1998
3.61,H,MARTÍ,204,3.61,1998
3.54,D,MARIONA,200,3.54,1998
3.54,D,RAQUEL,200,3.54,1998
3.5,H,FERRAN,198,3.5,1998
3.41,D,SÍLVIA/SILVIA,193,3.41,1998
3.29,H,PABLO,186,3.29,1998
3.27,D,GEMMA,185,3.27,1998
3.22,H,JOSEP,182,3.22,1998
3.18,D,AIDA/AÏDA/AÍDA,180,3.18,1998
3.15,D,EVA,178,3.15,1998
3.01,H,EDUARD,170,3.01,1998
2.9,D,ELENA,164,2.9,1998
2.86,H,AARON/AARÓN,162,2.86,1998
2.81,H,KEVIN,159,2.81,1998
2.79,D,LÍDIA/LIDIA,158,2.79,1998
2.76,H,CARLES,156,2.76,1998
2.76,H,NIL,156,2.76,1998
2.74,D,PATRÍCIA/PATRICIA,155,2.74,1998
2.72,H,ÁLVARO,154,2.72,1998
2.67,H,ENRIC,151,2.67,1998
2.67,D,SÒNIA/SONIA,151,2.67,1998
2.63,H,CRISTIÁN,149,2.63,1998
2.62,D,MÒNICA/MÓNICA,148,2.62,1998
2.56,D,AINHOA,145,2.56,1998
2.55,D,MERITXELL,144,2.55,1998
2.55,H,MIGUEL,144,2.55,1998
2.46,H,JAUME,139,2.46,1998
2.42,H,CHRISTIAN,137,2.42,1998
2.4,D,HELENA,136,2.4,1998
2.33,H,MANUEL,132,2.33,1998
2.3,H,ÀNGEL/ÁNGEL,130,2.3,1998
2.28,H,JUAN,129,2.28,1998
2.24,D,TÀNIA/TANIA,127,2.24,1998
2.23,H,ALBERTO,126,2.23,1998
2.21,D,ESTHER,125,2.21,1998
2.19,H,AITOR,124,2.19,1998
2.19,D,EMMA,124,2.19,1998
2.16,H,JOSÉ,122,2.16,1998
2.14,H,FRANCESC,121,2.14,1998
2.12,H,FRANCISCO,120,2.12,1998
2.12,H,LLUÍS,120,2.12,1998
2.12,H,MARIO,120,2.12,1998
2.1,D,ALÍCIA/ALICIA,119,2.1,1998
1.87,D,BLANCA,106,1.87,1998
1.87,H,ISMAEL,106,1.87,1998
1.87,H,JESÚS,106,1.87,1998
1.86,D,CARLOTA,105,1.86,1998
1.86,D,MONTSERRAT,105,1.86,1998
1.8,H,ANDREU,102,1.8,1998
1.77,H,GABRIEL,100,1.77,1998
1.75,H,BERNAT,99,1.75,1998
1.75,H,EDGAR,99,1.75,1998
1.75,H,RICARD,99,1.75,1998
1.73,D,AINOA,98,1.73,1998
1.7,H,JONATHAN,96,1.7,1998
1.7,D,LUCÍA,96,1.7,1998
1.68,H,MANEL,95,1.68,1998
1.66,H,LUIS,94,1.66,1998
1.66,D,XÈNIA/XENIA,94,1.66,1998
1.59,H,GUILLERMO,90,1.59,1998
1.59,H,ISAAC,90,1.59,1998
1.59,H,RAMON/RAMÓN,90,1.59,1998
1.56,H,JAN,88,1.56,1998
1.48,H,DÍDAC,84,1.48,1998
1.48,D,JÈSSICA/JESSICA,84,1.48,1998
1.47,D,GEORGINA,83,1.47,1998
1.43,D,ISABEL,81,1.43,1998
1.43,D,NEUS,81,1.43,1998
1.41,D,LORENA,80,1.41,1998
1.41,H,PERE,80,1.41,1998
1.4,H,ELOI,79,1.4,1998
1.4,H,MOHAMED,79,1.4,1998
1.38,H,ANTONI,78,1.38,1998
1.38,H,HÈCTOR/HÉCTOR,78,1.38,1998
1.38,D,NOEMÍ/NOEMI,78,1.38,1998
1.36,D,SOFÍA/SOFIA,77,1.36,1998
1.33,D,CÈLIA/CELIA,75,1.33,1998
1.31,D,ELISABET,74,1.31,1998
1.31,H,IGNACIO,74,1.31,1998
1.31,D,JOANA,74,1.31,1998
1.29,H,SAMUEL,73,1.29,1998
1.26,D,INÉS,71,1.26,1998
1.24,H,GENÍS,70,1.24,1998
1.24,H,SANTIAGO,70,1.24,1998
1.2,D,ADRIANA,68,1.2,1998
1.2,D,CAROLINA,68,1.2,1998
1.2,D,GISELA,68,1.2,1998
1.2,H,MARCEL,68,1.2,1998
1.2,H,PEDRO,68,1.2,1998
1.18,H,ERIK,67,1.18,1998
1.17,D,SHEILA,66,1.17,1998
1.15,H,DIEGO,65,1.15,1998
1.13,D,AROA,64,1.13,1998
1.13,H,MIGUEL ÀNGEL/MIGUEL ÁNGEL,64,1.13,1998
1.13,D,NÀDIA/NADIA,64,1.13,1998
1.11,D,MARIA DEL MAR/ MARÍA DEL MAR,63,1.11,1998
1.11,H,RAFAEL,63,1.11,1998
1.1,H,ALEXANDRE,62,1.1,1998
1.1,H,ENRIQUE,62,1.1,1998
1.1,H,JORGE,62,1.1,1998
1.1,H,JOSÉ MANUEL,62,1.1,1998
1.08,H,IGNASI,61,1.08,1998
1.06,H,ABEL,60,1.06,1998
1.06,H,ANDRÉS,60,1.06,1998
1.06,D,IRIS,60,1.06,1998
1.06,H,MARCOS,60,1.06,1998
1.04,H,EDUARDO,59,1.04,1998
1.04,D,JENNIFER,59,1.04,1998
1.03,D,ABRIL,58,1.03,1998
1.03,H,FERNANDO,58,1.03,1998
1.03,H,TOMÀS/TOMÁS,58,1.03,1998
1.01,D,ALEXANDRA,57,1.01,1998
1.01,H,JOSÉ ANTONIO,57,1.01,1998
1.01,H,JOSÉ MARIA/JOSÉ MARÍA,57,1.01,1998
0.99,H,ROBERT,56,0.99,1998
0.97,D,ANA MARIA/ANA MARÍA,55,0.97,1998
0.97,D,ROCÍO,55,0.97,1998
0.95,H,BORJA,54,0.95,1998
0.95,D,TAMARA,54,0.95,1998
0.94,D,ELISABETH,53,0.94,1998
0.94,D,OLGA,53,0.94,1998
0.94,D,YAIZA,53,0.94,1998
0.92,D,CARMEN,52,0.92,1998
0.9,D,JANA,51,0.9,1998
0.9,H,MAX,51,0.9,1998
0.88,D,YASMINA,50,0.88,1998
0.87,H,BRIAN,49,0.87,1998
0.87,D,QUERALT,49,0.87,1998
0.85,D,FÀTIMA/FÁTIMA,48,0.85,1998
0.85,D,MERCÈ,48,0.85,1998
0.85,D,RUTH,48,0.85,1998
0.85,D,ÀNGELA/ÁNGELA,48,0.85,1998
0.83,D,ESTER,47,0.83,1998
0.83,H,OMAR,47,0.83,1998
0.83,D,ÍNGRID,47,0.83,1998
0.81,H,FRANCISCO JAVI,46,0.81,1998
0.81,H,JUAN JOSÉ,46,0.81,1998
0.81,D,ONA,46,0.81,1998
0.8,D,DESIRÉE,45,0.8,1998
0.8,D,ESTELA,45,0.8,1998
0.78,D,BEATRIZ,44,0.78,1998
0.78,D,BELÉN,44,0.78,1998
0.78,H,JOAQUÍN,44,0.78,1998
0.78,D,NORA,44,0.78,1998
0.76,D,LARA,43,0.76,1998
0.72,H,BIEL,41,0.72,1998
0.72,H,JUAN CARLOS,41,0.72,1998
0.71,H,JAIME,40,0.71,1998
0.71,H,JOAQUIM,40,0.71,1998
0.71,D,MARÍA DEL CARMEN,40,0.71,1998
0.71,H,NICOLÀS/NICOLÁS,40,0.71,1998
0.69,H,FRANCESC XAVIER,39,0.69,1998
0.69,H,IAN,39,0.69,1998
0.69,D,VICTÒRIA/VICTORIA,39,0.69,1998
0.69,H,YERAY,39,0.69,1998
0.67,D,LYDIA,38,0.67,1998
0.67,D,SUSANA,38,0.67,1998
0.67,D,ÈLIA/ELIA,38,0.67,1998
0.65,D,ANAÍS/ANAÏS/ANAIS,37,0.65,1998
0.65,D,MARTINA,37,0.65,1998
0.62,D,AITANA,35,0.62,1998
0.62,H,ALEXIS,35,0.62,1998
0.62,D,GLÒRIA/GLORIA,35,0.62,1998
0.62,H,HUGO,35,0.62,1998
0.62,H,JOSÉ LUIS,35,0.62,1998
0.62,H,JUAN ANTONIO,35,0.62,1998
0.62,H,KILIAN,35,0.62,1998
0.62,D,REBECA,35,0.62,1998
0.62,H,RICARDO,35,0.62,1998
0.6,H,ELOY,34,0.6,1998
0.6,D,ROSA,34,0.6,1998
0.6,D,ROSER,34,0.6,1998
0.58,D,ANABEL,33,0.58,1998
0.58,D,ELSA,33,0.58,1998
0.58,H,LLUC,33,0.58,1998
0.58,H,QUIM,33,0.58,1998
0.57,H,ALAN,32,0.57,1998
0.57,H,ANIOL,32,0.57,1998
0.57,D,IVET,32,0.57,1998
0.57,H,JUAN MANUEL,32,0.57,1998
0.55,D,ALÈXIA/ALEXIA,31,0.55,1998
0.55,H,EUDALD,31,0.55,1998
0.55,D,IRINA,31,0.55,1998
0.55,H,JONATAN/JONATÁN,31,0.55,1998
0.55,H,JOSEP MARIA,31,0.55,1998
0.55,D,SARAY,31,0.55,1998
0.55,D,THAÍS/THAIS,31,0.55,1998
0.55,D,YOLANDA,31,0.55,1998
0.53,H,GONZALO,30,0.53,1998
0.53,D,"NAIARA",30,0.53,1998
0.53,D,TERESA,30,0.53,1998
0.53,D,VERÒNICA/VERÓNICA,30,0.53,1998
0.51,D,DIANA,29,0.51,1998
0.51,H,LUCAS,29,0.51,1998
0.51,D,PAOLA,29,0.51,1998
0.49,H,BRUNO,28,0.49,1998
0.49,D,TATIANA,28,0.49,1998
0.49,D,VANESSA,28,0.49,1998
0.48,D,IMAN,27,0.48,1998
0.48,D,MÀRIAM/MARIAM,27,0.48,1998
0.48,H,ROBERTO,27,0.48,1998
0.46,H,ERNEST,26,0.46,1998
0.46,D,ESTEFANIA/ESTEFANÍA,26,0.46,1998
0.46,H,FRANCISCO JAVIER,26,0.46,1998
0.44,H,AXEL,25,0.44,1998
0.44,H,IKER,25,0.44,1998
0.44,H,JOSÉ MIGUEL,25,0.44,1998
0.44,D,SORAYA,25,0.44,1998
0.42,D,ELISENDA,24,0.42,1998
0.42,H,FÈLIX/FÉLIX,24,0.42,1998
0.42,H,IÑAKI,24,0.42,1998
0.42,D,PILAR,24,0.42,1998
0.41,H,ABRAHAM,23,0.41,1998
0.41,D,AMANDA,23,0.41,1998
0.41,H,GERMÁN,23,0.41,1998
0.41,D,MARIA TERESA/MARÍA TERESA,23,0.41,1998
0.39,D,ANNA MARIA/ANNA MARÍA,22,0.39,1998
0.39,H,ESTEVE,22,0.39,1998
0.39,H,FRANCISCO JOSÉ,22,0.39,1998
0.39,H,JULIÁN,22,0.39,1998
0.39,D,LOURDES,22,0.39,1998
0.37,H,ADAM,21,0.37,1998
0.37,H,ALFONSO,21,0.37,1998
0.37,D,ARES,21,0.37,1998
0.37,D,CARME,21,0.37,1998
0.37,H,EMILIO,21,0.37,1998
0.37,D,IVETTE,21,0.37,1998
0.37,H,MARTÍN,21,0.37,1998
0.37,D,RITA,21,0.37,1998
0.37,H,YOUSSEF,21,0.37,1998
0.35,H,ARTUR,20,0.35,1998
0.35,H,CÈSAR/CÉSAR,20,0.35,1998
0.35,D,DÚNIA/DUNIA,20,0.35,1998
0.35,D,EULÀLIA/EULALIA,20,0.35,1998
0.35,H,MARCAL,20,0.35,1998
0.35,D,MARIA ISABEL/MARÍA ISABEL,20,0.35,1998
0.35,D,NINA,20,0.35,1998
0.35,D,RUT,20,0.35,1998
0.35,H,SALVADOR,20,0.35,1998
0.34,D,CORAL,19,0.34,1998
0.34,D,DANA,19,0.34,1998
0.34,H,ELÍAS,19,0.34,1998
0.34,H,ESTEBAN,19,0.34,1998
0.34,D,FATUMATA,19,0.34,1998
0.34,D,ITZIAR,19,0.34,1998
0.34,D,JANIRA,19,0.34,1998
0.34,H,JOFRE,19,0.34,1998
0.34,H,RAIMON/RAIMÓN,19,0.34,1998
0.34,D,ZAIRA,19,0.34,1998
0.32,D,ALEJANDRA,18,0.32,1998
0.32,H,ALEXANDER,18,0.32,1998
0.32,H,DARIO/DARÍO,18,0.32,1998
0.32,D,ELISA,18,0.32,1998
0.32,H,IZAN,18,0.32,1998
0.32,D,JORDINA,18,0.32,1998
0.32,D,MÍRIAN/MIRIAN,18,0.32,1998
0.32,H,"NABIL",18,0.32,1998
0.32,H,NOEL,18,0.32,1998
0.32,H,VÍCTOR MANUEL,18,0.32,1998
0.3,D,AGNÈS,17,0.3,1998
0.3,H,ARTURO,17,0.3,1998
0.3,D,BÀRBARA/BÁRBARA,17,0.3,1998
0.3,H,MAHAMADOU,17,0.3,1998
0.3,D,MAITE,17,0.3,1998
0.3,D,MARIA CRISTINA/MARÍA CRISTINA,17,0.3,1998
0.3,D,MELANIE,17,0.3,1998
0.3,D,MELÀNIA/MELANIA,17,0.3,1998
0.3,D,SAMARA,17,0.3,1998
0.3,H,YASSIN,17,0.3,1998
0.28,D,ADA,16,0.28,1998
0.28,D,ARANTXA,16,0.28,1998
0.28,D,LAILA,16,0.28,1998
0.28,D,VALÈRIA/VALERIA,16,0.28,1998
0.28,H,VICENTE,16,0.28,1998
0.27,H,ARMAND,15,0.27,1998
0.27,D,ESMERALDA,15,0.27,1998
0.27,D,EVA MARIA/EVA MARÍA,15,0.27,1998
0.27,D,EVELYN,15,0.27,1998
0.27,D,JÈNIFER/JENIFER,15,0.27,1998
0.27,D,KAREN,15,0.27,1998
0.27,H,KARIM,15,0.27,1998
0.27,D,NICOLE,15,0.27,1998
0.27,D,VIRGÍNIA/VIRGINIA,15,0.27,1998
0.27,D,ZAIDA,15,0.27,1998
0.25,D,AINARA,14,0.25,1998
0.25,H,ANDY,14,0.25,1998
0.25,H,ASIER,14,0.25,1998
0.25,D,BRUNA,14,0.25,1998
0.25,H,BRYAN,14,0.25,1998
0.25,D,DÈLIA/DELIA,14,0.25,1998
0.25,D,ESTEL,14,0.25,1998
0.25,D,FÀTIMA ZAHRA/FÁTIMA ZAHRA,14,0.25,1998
0.25,D,GINA,14,0.25,1998
0.25,D,JANET,14,0.25,1998
0.25,H,JULEN,14,0.25,1998
0.25,D,MARIA DEL PILAR/MARÍA DEL PILAR,14,0.25,1998
0.25,H,ROC,14,0.25,1998
0.25,D,ROSA MARIA/ROSA MARÍA,14,0.25,1998
0.25,D,SAMIRA,14,0.25,1998
0.25,D,SARAH,14,0.25,1998
0.25,D,SARAI,14,0.25,1998
0.25,D,SELENE,14,0.25,1998
0.25,H,TONI,14,0.25,1998
0.25,D,VANESA,14,0.25,1998
0.23,H,AGUSTÍ,13,0.23,1998
0.23,H,ALFREDO,13,0.23,1998
0.23,D,AMAL,13,0.23,1998
0.23,D,AURA,13,0.23,1998
0.23,H,BILAL,13,0.23,1998
0.23,D,CECÍLIA/CECILIA,13,0.23,1998
0.23,D,DINA,13,0.23,1998
0.23,D,GALA,13,0.23,1998
0.23,D,IRIA/IRÍA,13,0.23,1998
0.23,H,JUAN LUIS,13,0.23,1998
0.23,D,MARIA ÁNGELES/MARÍA ÁNGELES,13,0.23,1998
0.23,D,MARÍA JOSÉ,13,0.23,1998
0.23,D,MERCEDES,13,0.23,1998
0.23,H,PAÜL/PAÚL,13,0.23,1998
0.23,H,UNAI,13,0.23,1998
0.23,D,VINYET,13,0.23,1998
0.23,D,ÀFRICA/ÁFRICA,13,0.23,1998
0.23,H,ÀYOUB/ÁYOUB,13,0.23,1998
0.21,H,ACHRAF,12,0.21,1998
0.21,H,ALESSANDRO,12,0.21,1998
0.21,H,ALI/ALÍ,12,0.21,1998
0.21,H,BLAI,12,0.21,1998
0.21,D,DANIELA,12,0.21,1998
0.21,H,DENNÍS/DENNIS,12,0.21,1998
0.21,H,DENÍS/DENIS,12,0.21,1998
0.21,D,ERICA,12,0.21,1998
0.21,D,FATOUMATA,12,0.21,1998
0.21,H,HAMZA,12,0.21,1998
0.21,D,JOANNA,12,0.21,1998
0.21,H,LLORENÇ,12,0.21,1998
0.21,H,MARGAL,12,0.21,1998
0.21,H,MARK,12,0.21,1998
0.21,H,MARÇAL,12,0.21,1998
0.21,H,MOISÈS/MOISÉS,12,0.21,1998
0.21,H,"NARCÍS",12,0.21,1998
0.21,D,SAIDA,12,0.21,1998
0.21,H,SEBASTIAN/SEBASTIÁN,12,0.21,1998
0.21,D,YLÈNIA/YLENIA,12,0.21,1998
0.21,D,YOUSRA,12,0.21,1998
0.19,H,AGUSTÍN,11,0.19,1998
0.19,D,AURORA,11,0.19,1998
0.19,D,BEGOÑA,11,0.19,1998
0.19,H,GUILLÉN,11,0.19,1998
0.19,H,JON,11,0.19,1998
0.19,H,JOSEP ORIOL,11,0.19,1998
0.19,H,JOSUÈ/JOSUÉ,11,0.19,1998
0.19,H,JULIO,11,0.19,1998
